channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
73,A3,2,8,0.008285648711110708,0.26644370085781033,0.5056775070139141,0.008285648711110708,-0.023459331790098112,0.010866625969458355,0.044118644121605696,0.035832995410494985,0.0019514639573890852,4,4,0,4,0.5,0.3125,0.7355769230769231
74,A3,2,9,-0.2605251309931003,-0.48313066148008255,0.5968162582391344,0.2605251309931003,0.15044756460111813,0.02423851267664435,0.16580915228857096,0.05769494687706152,0.12647955684772408,1,8,0,4,0.4444444444444444,0.02734375,0.232421875
75,A3,2,9,-0.3513859119346242,-0.2025354803079774,0.4274898669350968,0.3513859119346242,0.2581435736919904,0.3233819187426102,0.2581435736919904,0.34127630609041926,0.1446535050567199,2,7,0,3,0.3333333333333333,0.1640625,0.6275390625
76,A3,2,9,-0.0596639019038324,-0.5763992959025394,0.8531671934559591,0.0596639019038324,0.22672624187741489,-0.03258997878879099,0.44543772497469813,0.06583859615652629,0.1861668538522929,3,6,0,8,0.8888888888888888,0.25,0.7083333333333334
77,A3,2,9,-0.3118772125832904,-0.4134074769433573,0.5277891172167145,0.3118772125832904,0.45123954606040434,0.1037587997312184,0.45123954606040434,0.18620340125402074,0.22903569164861615,2,6,1,3,0.3333333333333333,0.078125,0.41217672413793105
78,A3,2,9,-0.01165948398072836,-0.14192419486550786,0.7379077552045359,0.01165948398072836,-0.014627119725480591,-0.10000917714921474,0.24458981120290713,0.4797371061261379,0.23743372485689915,4,5,0,1,0.1111111111111111,0.734375,0.9603365384615384
79,A3,2,8,-0.04328507881205289,-0.2149010227018881,0.42567190738584376,0.04328507881205289,0.0852983963694794,-0.0015407632804274609,0.17198937060777209,0.056191277344046095,-0.022856625301269588,4,4,0,4,0.5,0.4609375,0.8200399709302325
80,A3,2,9,-0.4439708721599677,-0.2685898946135931,0.5936746675197635,0.4439708721599677,0.3786027755765295,0.12378457057014611,0.3786027755765295,0.233746345545527,0.1336659887850518,2,7,0,5,0.5555555555555556,0.1640625,0.6275390625
81,A3,2,9,-0.0178235211459985,-0.04375951696499292,0.34148479714853225,0.0178235211459985,0.27846678559204274,0.1321373097717903,0.27846678559204274,0.23578514546738183,0.20648969422046118,3,6,0,1,0.1111111111111111,0.734375,0.9603365384615384
82,A3,2,9,0.45866743490419126,0.4817764118901498,0.18277711522413095,0.45866743490419126,0.38635274286123994,1.0,0.38635274286123994,1.0,0.5289948748758346,9,0,0,1,0.1111111111111111,0.00390625,0.11953125
