channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
143,A5,10,0.02354364744693902,-0.0038530360936730548,0.7,7,-0.46107314686142525,0.6449336486725122,0.9276421484007201,0.7742067943328022,False,6,False,
144,A5,9,0.027029234943247132,0.001693728128403052,0.7777777777777778,7,-0.2916001868852441,0.7101829817180919,0.98023515396113,0.9443673222950442,False,2,False,
145,A5,10,0.05217726003902791,0.058547943473494,0.5,5,-0.04456641174627611,0.5373131890567657,0.30709622370264145,0.5431779961224112,True,10,False,
146,A5,10,0.06295370470859704,0.08138546850693737,0.6,6,-0.07760714364888824,0.6892893605053951,0.6335848860990934,0.8013071936640175,False,8,False,
147,A5,10,0.06455026031215011,0.02509547553044197,0.8,8,-0.45980923719635547,0.3991100701059046,0.4660096797455142,0.4644858888680512,False,5,False,
148,A5,9,-0.018913276808374926,-0.004521327268410754,0.5555555555555556,5,-0.17185690098125667,0.7706934124012055,1.0,0.9430647698202433,False,2,False,
149,A5,10,0.040936322351323856,0.03767395863653667,0.6,6,0.03892156676273426,0.4639409406448376,0.4433069641575958,0.4865476132045165,False,6,False,
150,A5,10,0.09484231275273992,0.06949664324161649,0.7,7,-0.10674279895669281,0.5533290680044901,0.45247734433842135,0.7047638994181413,False,6,False,
151,A5,10,0.0160364052572462,0.019626441150663747,0.7,7,-0.005061996048989814,0.22531251647123346,0.12359780615104651,0.19861240887144926,False,6,False,
152,A5,10,0.18472264209894532,0.18628781271795825,0.9,9,-0.43429739207108453,0.32941857777073197,0.4240865197495573,0.3877424385166766,False,7,False,
153,A5,10,0.2184758180065419,0.21177449586622973,0.9,9,-0.3340550997255239,0.43813034656200295,0.28855609779686764,0.5560120483958183,False,6,False,
154,A5,10,0.15464623196178512,0.12049587809463912,0.8,8,-0.2850769639205481,0.43370749722769547,0.27223633269919123,0.44306046809029664,False,8,False,
155,A5,9,0.029573953859648686,-0.009508856099711789,0.7777777777777778,7,0.3480816879434484,0.45958246403692216,0.3849923190026301,0.5290929712013659,False,4,False,
156,A5,9,0.05866337985121069,0.04675826665665288,0.5555555555555556,5,0.1170556756307198,0.5582569008936631,0.23869588364726485,0.7387182379534993,False,0,False,
157,A5,9,-0.035750841002681055,-0.0015506667827850222,0.5555555555555556,5,-0.2996958395571257,0.6216201420263933,0.6899438230641664,0.9328696188242769,False,1,False,
158,A5,10,-0.020838246678845835,0.00901424676128418,0.6,6,-0.09026530554928988,0.6864596467117319,0.6458092196883491,0.8718247305636232,False,5,False,
159,A5,10,0.02972597120488395,0.009369401126961,0.6,6,-0.04830424793198577,0.48590477480726135,0.330358792163988,0.5645826929224631,False,6,False,
160,A5,10,0.06266680404188006,0.036112751523220715,0.7,7,0.1841530270209808,0.45696763868187634,0.40151453494101497,0.4713981134149817,False,4,False,
