session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210205T151709,20210623T140144,137.9476,63,A2,-0.210699,0.843076,1
20210205T151709,20210623T140144,137.9476,64,A2,-0.217537,0.010406,1
20210205T151709,20210623T140144,137.9476,65,A3,0.029090,0.870714,0
20210205T151709,20210623T140144,137.9476,66,A3,-0.062886,1.046458,0
20210205T151709,20210623T140144,137.9476,67,A3,-0.064431,0.542481,1
20210205T151709,20210623T140144,137.9476,68,A3,0.032617,0.004101,1
20210205T151709,20210623T140144,137.9476,69,A3,-0.211805,0.965879,1
20210205T151709,20210623T140144,137.9476,70,A3,0.150437,0.008950,1
20210205T151709,20210623T140144,137.9476,71,A3,0.321750,0.120495,0
20210205T151709,20210623T140144,137.9476,72,A3,-0.082557,0.380213,1
20210205T151709,20210623T140144,137.9476,73,A3,-0.388077,0.965911,1
20210205T151709,20210623T140144,137.9476,74,A3,-0.008033,0.063595,0
20210205T151709,20210623T140144,137.9476,75,A3,-0.243241,1.117597,0
20210205T151709,20210623T140144,137.9476,76,A3,0.015127,0.533060,0
20210205T151709,20210623T140144,137.9476,77,A3,0.284397,1.497776,0
20210205T151709,20210623T140144,137.9476,78,A3,0.175401,0.420308,0
20210205T151709,20210623T140144,137.9476,79,A3,0.251538,0.454377,0
20210205T151709,20210623T140144,137.9476,80,A3,-0.022074,0.158546,1
20210205T151709,20210623T140144,137.9476,81,A3,0.198442,0.240517,1
20210205T151709,20210623T140144,137.9476,82,A3,0.255018,1.226489,0
20210205T151709,20210623T140144,137.9476,83,A3,0.196845,0.184240,1
20210205T151709,20210623T140144,137.9476,84,A3,-0.130301,0.207840,0
20210205T151709,20210623T140144,137.9476,85,A3,0.247666,0.161066,1
20210205T151709,20210623T140144,137.9476,86,A3,0.046461,0.078359,0
20210205T151709,20210623T140144,137.9476,87,A3,-0.104773,0.323209,0
20210205T151709,20210623T140144,137.9476,88,A3,-0.041977,0.053563,1
20210205T151709,20210623T140144,137.9476,89,A3,0.170724,0.837716,1
