session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210212T153711,8.0978,129,A5,0.614149,0.833194,1
20210204T131620,20210212T153711,8.0978,130,A5,0.052518,0.583771,0
20210204T131620,20210212T153711,8.0978,131,A5,0.083254,0.213863,0
20210204T131620,20210212T153711,8.0978,132,A5,0.668418,0.000000,1
20210204T131620,20210212T153711,8.0978,133,A5,-0.026334,0.307139,0
20210204T131620,20210212T153711,8.0978,134,A5,0.254275,0.846164,1
20210204T131620,20210212T153711,8.0978,135,A5,0.613547,0.165439,1
20210204T131620,20210212T153711,8.0978,136,A5,0.716671,0.084244,1
20210204T131620,20210212T153711,8.0978,137,A5,0.172977,0.399087,1
20210204T131620,20210212T153711,8.0978,143,A5,-0.032639,0.774207,1
20210204T131620,20210212T153711,8.0978,145,A5,-0.378880,0.304359,1
20210204T131620,20210212T153711,8.0978,146,A5,0.547731,0.167099,1
20210204T131620,20210212T153711,8.0978,147,A5,0.314308,0.171513,1
20210204T131620,20210212T153711,8.0978,149,A5,-0.056987,0.385293,1
20210204T131620,20210212T153711,8.0978,150,A5,0.066720,0.127295,1
20210204T131620,20210212T153711,8.0978,151,A5,-0.120870,0.232021,0
20210204T131620,20210212T153711,8.0978,152,A5,0.255562,0.098936,1
20210204T131620,20210212T153711,8.0978,153,A5,0.627525,0.810138,1
20210204T131620,20210212T153711,8.0978,154,A5,0.377828,0.902774,1
20210204T131620,20210212T153711,8.0978,158,A5,0.198019,0.548785,1
20210204T131620,20210212T153711,8.0978,159,A5,0.189933,0.601159,1
20210204T131620,20210212T153711,8.0978,160,A5,0.118408,0.583688,0
20210204T131620,20210218T131636,14.0002,1,A1,-0.092176,0.754948,0
20210204T131620,20210218T131636,14.0002,2,A1,-0.429957,0.843909,0
20210204T131620,20210218T131636,14.0002,3,A1,0.344181,0.910351,0
20210204T131620,20210218T131636,14.0002,4,A1,0.003393,0.161074,1
20210204T131620,20210218T131636,14.0002,5,A1,-0.020729,1.312909,0
20210204T131620,20210218T131636,14.0002,6,A1,0.237027,0.141206,1
20210204T131620,20210218T131636,14.0002,7,A1,0.024066,0.647749,0
20210204T131620,20210218T131636,14.0002,8,A1,-0.079945,0.011603,1
20210204T131620,20210218T131636,14.0002,9,A1,0.085348,0.410959,1
20210204T131620,20210218T131636,14.0002,10,A1,0.320913,0.810087,1
20210204T131620,20210218T131636,14.0002,11,A1,0.202971,0.980285,1
20210204T131620,20210218T131636,14.0002,12,A1,0.140481,0.187450,1
20210204T131620,20210218T131636,14.0002,13,A1,0.146023,0.192525,0
20210204T131620,20210218T131636,14.0002,14,A1,-0.042608,0.225570,0
20210204T131620,20210218T131636,14.0002,15,A1,-0.049690,1.116381,0
20210204T131620,20210218T131636,14.0002,16,A1,0.397115,0.010858,1
20210204T131620,20210218T131636,14.0002,17,A1,0.135733,0.379635,1
20210204T131620,20210218T131636,14.0002,20,A1,0.886395,0.184846,1
20210204T131620,20210218T131636,14.0002,21,A1,-0.062237,0.015108,1
20210204T131620,20210218T131636,14.0002,24,A1,0.748793,0.288711,1
20210204T131620,20210218T131636,14.0002,26,A1,0.918965,0.000000,1
20210204T131620,20210218T131636,14.0002,27,A1,0.352964,1.078913,0
20210204T131620,20210218T131636,14.0002,28,A1,0.877297,0.000000,1
20210204T131620,20210218T131636,14.0002,29,A1,-0.055007,1.570724,0
20210204T131620,20210218T131636,14.0002,31,A1,0.059064,1.266118,0
20210204T131620,20210218T131636,14.0002,32,A1,0.442635,1.165936,0
20210204T131620,20210218T131636,14.0002,35,A2,0.009466,0.371346,0
20210204T131620,20210218T131636,14.0002,37,A2,-0.065565,0.016282,1
20210204T131620,20210218T131636,14.0002,41,A2,0.237230,0.629007,1
20210204T131620,20210218T131636,14.0002,53,A2,0.107523,1.202079,0
20210204T131620,20210218T131636,14.0002,55,A2,0.933822,0.284430,1
